logged_at,trade_date,city,series_ticker,event_ticker,market_ticker,market_subtitle,bucket_lo,bucket_hi,yes_ask,yes_bid,ask_qty,bid_qty
2026-05-08T00:00:53.709893-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B66.5,66° to 67°,66.0,67.0,15,13,80,
2026-05-08T00:00:53.709893-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B68.5,68° to 69°,68.0,69.0,2,1,213,
2026-05-08T00:00:53.709893-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B70.5,70° to 71°,70.0,71.0,2,1,342,
2026-05-08T00:00:53.709893-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T71,72° or above,72.0,,1,,4494,
2026-05-08T00:00:53.709893-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T63,62° or below,,62.0,3,2,342,
2026-05-08T00:00:53.709893-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B63.5,63° to 64°,63.0,64.0,7,6,292,
2026-05-08T00:00:53.709893-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B65.5,65° to 66°,65.0,66.0,26,25,211,
2026-05-08T00:00:53.709893-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B67.5,67° to 68°,67.0,68.0,47,45,7,
2026-05-08T00:00:53.709893-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B69.5,69° to 70°,69.0,70.0,18,14,1,
2026-05-08T00:00:53.709893-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T70,71° or above,71.0,,5,4,103,
2026-05-08T00:00:53.709893-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T76,75° or below,,75.0,12,11,5,
2026-05-08T00:00:53.709893-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B76.5,76° to 77°,76.0,77.0,23,20,1,
2026-05-08T00:00:53.709893-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B78.5,78° to 79°,78.0,79.0,36,34,162,
2026-05-08T00:00:53.709893-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B80.5,80° to 81°,80.0,81.0,26,25,10,
2026-05-08T00:00:53.709893-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B82.5,82° to 83°,82.0,83.0,6,5,216,
2026-05-08T00:00:53.709893-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T83,84° or above,84.0,,3,2,712,
2026-05-08T00:00:53.709893-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T86,85° or below,,85.0,1,,48834,
2026-05-08T00:00:53.709893-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B86.5,86° to 87°,86.0,87.0,1,,80,
2026-05-08T00:00:53.709893-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B88.5,88° to 89°,88.0,89.0,5,3,18,
2026-05-08T00:00:53.709893-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B90.5,90° to 91°,90.0,91.0,30,26,94,
2026-05-08T00:00:53.709893-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B92.5,92° to 93°,92.0,93.0,57,56,84,
2026-05-08T00:00:53.709893-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T93,94° or above,94.0,,15,14,12,
2026-05-08T00:30:04.775564-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T64,63° or below,,63.0,36,34,40,
2026-05-08T00:30:04.775564-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B64.5,64° to 65°,64.0,65.0,51,49,1,
2026-05-08T00:30:04.775564-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B66.5,66° to 67°,66.0,67.0,12,11,254,
2026-05-08T00:30:04.775564-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B68.5,68° to 69°,68.0,69.0,3,2,4,
2026-05-08T00:30:04.775564-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B70.5,70° to 71°,70.0,71.0,2,1,341,
2026-05-08T00:30:04.775564-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T71,72° or above,72.0,,1,,4494,
2026-05-08T00:30:04.775564-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T63,62° or below,,62.0,3,2,337,
2026-05-08T00:30:04.775564-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B63.5,63° to 64°,63.0,64.0,5,4,220,
2026-05-08T00:30:04.775564-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B65.5,65° to 66°,65.0,66.0,25,24,382,
2026-05-08T00:30:04.775564-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B67.5,67° to 68°,67.0,68.0,52,49,214,
2026-05-08T00:30:04.775564-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B69.5,69° to 70°,69.0,70.0,14,13,1,
2026-05-08T00:30:04.775564-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T70,71° or above,71.0,,6,4,19,
2026-05-08T00:30:04.775564-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T76,75° or below,,75.0,17,16,205,
2026-05-08T00:30:04.775564-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B76.5,76° to 77°,76.0,77.0,30,27,202,
2026-05-08T00:30:04.775564-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B78.5,78° to 79°,78.0,79.0,33,32,82,
2026-05-08T00:30:04.775564-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B80.5,80° to 81°,80.0,81.0,21,20,21,
2026-05-08T00:30:04.775564-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B82.5,82° to 83°,82.0,83.0,5,4,101,
2026-05-08T00:30:04.775564-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T83,84° or above,84.0,,3,2,688,
2026-05-08T00:30:04.775564-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T86,85° or below,,85.0,1,,50927,
2026-05-08T00:30:04.775564-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B86.5,86° to 87°,86.0,87.0,1,,80,
2026-05-08T00:30:04.775564-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B88.5,88° to 89°,88.0,89.0,5,2,1,
2026-05-08T00:30:04.775564-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B90.5,90° to 91°,90.0,91.0,32,31,1,
2026-05-08T00:30:04.775564-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B92.5,92° to 93°,92.0,93.0,57,56,23,
2026-05-08T00:30:04.775564-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T93,94° or above,94.0,,17,15,233,
2026-05-08T01:00:07.477535-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T64,63° or below,,63.0,38,35,284,
2026-05-08T01:00:07.477535-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B64.5,64° to 65°,64.0,65.0,56,53,218,
2026-05-08T01:00:07.477535-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B66.5,66° to 67°,66.0,67.0,10,9,129,
2026-05-08T01:00:07.477535-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B68.5,68° to 69°,68.0,69.0,3,2,4,
2026-05-08T01:00:07.477535-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B70.5,70° to 71°,70.0,71.0,2,1,308,
2026-05-08T01:00:07.477535-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T71,72° or above,72.0,,1,,5796,
2026-05-08T01:00:07.477535-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T63,62° or below,,62.0,3,2,337,
2026-05-08T01:00:07.477535-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B63.5,63° to 64°,63.0,64.0,5,4,285,
2026-05-08T01:00:07.477535-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B65.5,65° to 66°,65.0,66.0,24,23,278,
2026-05-08T01:00:07.477535-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B67.5,67° to 68°,67.0,68.0,52,49,220,
2026-05-08T01:00:07.477535-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B69.5,69° to 70°,69.0,70.0,15,14,38,
2026-05-08T01:00:07.477535-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T70,71° or above,71.0,,6,5,79,
2026-05-08T01:00:07.477535-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T76,75° or below,,75.0,17,16,204,
2026-05-08T01:00:07.477535-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B76.5,76° to 77°,76.0,77.0,29,26,202,
2026-05-08T01:00:07.477535-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B78.5,78° to 79°,78.0,79.0,36,33,142,
2026-05-08T01:00:07.477535-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B80.5,80° to 81°,80.0,81.0,19,18,100,
2026-05-08T01:00:07.477535-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B82.5,82° to 83°,82.0,83.0,5,4,101,
2026-05-08T01:00:07.477535-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T83,84° or above,84.0,,3,2,126,
2026-05-08T01:00:07.477535-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T86,85° or below,,85.0,1,,50926,
2026-05-08T01:00:07.477535-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B86.5,86° to 87°,86.0,87.0,2,,1778,
2026-05-08T01:00:07.477535-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B88.5,88° to 89°,88.0,89.0,7,2,5,
2026-05-08T01:00:07.477535-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B90.5,90° to 91°,90.0,91.0,35,33,0,
2026-05-08T01:00:07.477535-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B92.5,92° to 93°,92.0,93.0,56,55,1,
2026-05-08T01:00:07.477535-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T93,94° or above,94.0,,14,13,22,
2026-05-08T01:30:37.434284-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T64,63° or below,,63.0,39,36,200,
2026-05-08T01:30:37.434284-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B64.5,64° to 65°,64.0,65.0,52,49,200,
2026-05-08T01:30:37.434284-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B66.5,66° to 67°,66.0,67.0,10,9,18,
2026-05-08T01:30:37.434284-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B68.5,68° to 69°,68.0,69.0,3,2,4,
2026-05-08T01:30:37.434284-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B70.5,70° to 71°,70.0,71.0,2,1,8081,
2026-05-08T01:30:37.434284-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T71,72° or above,72.0,,1,,1704,
2026-05-08T01:30:37.434284-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T63,62° or below,,62.0,3,2,34,
2026-05-08T01:30:37.434284-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B63.5,63° to 64°,63.0,64.0,5,4,18,
2026-05-08T01:30:37.434284-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B65.5,65° to 66°,65.0,66.0,21,17,225,
2026-05-08T01:30:37.434284-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B67.5,67° to 68°,67.0,68.0,54,51,213,
2026-05-08T01:30:37.434284-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B69.5,69° to 70°,69.0,70.0,15,14,36,
2026-05-08T01:30:37.434284-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T70,71° or above,71.0,,6,5,17,
2026-05-08T01:30:37.434284-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T76,75° or below,,75.0,16,14,169,
2026-05-08T01:30:37.434284-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B76.5,76° to 77°,76.0,77.0,27,26,6,
2026-05-08T01:30:37.434284-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B78.5,78° to 79°,78.0,79.0,34,33,2,
2026-05-08T01:30:37.434284-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B80.5,80° to 81°,80.0,81.0,19,18,310,
2026-05-08T01:30:37.434284-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B82.5,82° to 83°,82.0,83.0,6,4,208,
2026-05-08T01:30:37.434284-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T83,84° or above,84.0,,3,2,129,
2026-05-08T01:30:37.434284-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T86,85° or below,,85.0,1,,50893,
2026-05-08T01:30:37.434284-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B86.5,86° to 87°,86.0,87.0,1,,80,
2026-05-08T01:30:37.434284-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B88.5,88° to 89°,88.0,89.0,4,2,8,
2026-05-08T01:30:37.434284-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B90.5,90° to 91°,90.0,91.0,33,26,4,
2026-05-08T01:30:37.434284-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B92.5,92° to 93°,92.0,93.0,57,53,80,
2026-05-08T01:30:37.434284-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T93,94° or above,94.0,,15,14,1,
2026-05-08T02:00:06.623917-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T64,63° or below,,63.0,44,41,5,
2026-05-08T02:00:06.623917-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B64.5,64° to 65°,64.0,65.0,52,48,42,
2026-05-08T02:00:06.623917-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B66.5,66° to 67°,66.0,67.0,8,7,4,
2026-05-08T02:00:06.623917-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B68.5,68° to 69°,68.0,69.0,2,1,42,
2026-05-08T02:00:06.623917-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B70.5,70° to 71°,70.0,71.0,2,1,8056,
2026-05-08T02:00:06.623917-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T71,72° or above,72.0,,1,,1056,
2026-05-08T02:00:06.623917-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T63,62° or below,,62.0,4,3,135,
2026-05-08T02:00:06.623917-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B63.5,63° to 64°,63.0,64.0,5,4,18,
2026-05-08T02:00:06.623917-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B65.5,65° to 66°,65.0,66.0,19,14,87,
2026-05-08T02:00:06.623917-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B67.5,67° to 68°,67.0,68.0,55,51,217,
2026-05-08T02:00:06.623917-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B69.5,69° to 70°,69.0,70.0,15,14,11,
2026-05-08T02:00:06.623917-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T70,71° or above,71.0,,8,3,83,
2026-05-08T02:00:06.623917-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T76,75° or below,,75.0,18,16,4,
2026-05-08T02:00:06.623917-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B76.5,76° to 77°,76.0,77.0,30,27,108,
2026-05-08T02:00:06.623917-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B78.5,78° to 79°,78.0,79.0,34,29,60,
2026-05-08T02:00:06.623917-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B80.5,80° to 81°,80.0,81.0,13,12,92,
2026-05-08T02:00:06.623917-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B82.5,82° to 83°,82.0,83.0,8,6,105,
2026-05-08T02:00:06.623917-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T83,84° or above,84.0,,4,3,9,
2026-05-08T02:00:06.623917-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T86,85° or below,,85.0,1,,49520,
2026-05-08T02:00:06.623917-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B86.5,86° to 87°,86.0,87.0,1,,80,
2026-05-08T02:00:06.623917-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B88.5,88° to 89°,88.0,89.0,6,2,1,
2026-05-08T02:00:06.623917-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B90.5,90° to 91°,90.0,91.0,31,27,9,
2026-05-08T02:00:06.623917-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B92.5,92° to 93°,92.0,93.0,59,55,215,
2026-05-08T02:00:06.623917-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T93,94° or above,94.0,,17,14,14,
2026-05-08T02:30:10.664612-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T64,63° or below,,63.0,45,41,287,
2026-05-08T02:30:10.664612-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B64.5,64° to 65°,64.0,65.0,51,47,203,
2026-05-08T02:30:10.664612-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B66.5,66° to 67°,66.0,67.0,8,7,818,
2026-05-08T02:30:10.664612-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B68.5,68° to 69°,68.0,69.0,2,1,143,
2026-05-08T02:30:10.664612-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B70.5,70° to 71°,70.0,71.0,2,1,8056,
2026-05-08T02:30:10.664612-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T71,72° or above,72.0,,1,,1050,
2026-05-08T02:30:10.664612-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T63,62° or below,,62.0,2,1,31,
2026-05-08T02:30:10.664612-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B63.5,63° to 64°,63.0,64.0,6,4,85,
2026-05-08T02:30:10.664612-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B65.5,65° to 66°,65.0,66.0,23,19,244,
2026-05-08T02:30:10.664612-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B67.5,67° to 68°,67.0,68.0,50,49,25,
2026-05-08T02:30:10.664612-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-B69.5,69° to 70°,69.0,70.0,18,17,46,
2026-05-08T02:30:10.664612-04:00,2026-05-08,il,KXHIGHCHI,KXHIGHCHI-26MAY08,KXHIGHCHI-26MAY08-T70,71° or above,71.0,,7,5,98,
2026-05-08T02:30:10.664612-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T76,75° or below,,75.0,15,14,26,
2026-05-08T02:30:10.664612-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B76.5,76° to 77°,76.0,77.0,30,26,173,
2026-05-08T02:30:10.664612-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B78.5,78° to 79°,78.0,79.0,33,30,3,
2026-05-08T02:30:10.664612-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B80.5,80° to 81°,80.0,81.0,14,12,86,
2026-05-08T02:30:10.664612-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-B82.5,82° to 83°,82.0,83.0,5,2,24,
2026-05-08T02:30:10.664612-04:00,2026-05-08,tx,KXHIGHAUS,KXHIGHAUS-26MAY08,KXHIGHAUS-26MAY08-T83,84° or above,84.0,,3,2,210,
2026-05-08T02:30:10.664612-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T86,85° or below,,85.0,1,,50015,
2026-05-08T02:30:10.664612-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B86.5,86° to 87°,86.0,87.0,1,,80,
2026-05-08T02:30:10.664612-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B88.5,88° to 89°,88.0,89.0,4,3,86,
2026-05-08T02:30:10.664612-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B90.5,90° to 91°,90.0,91.0,32,26,0,
2026-05-08T02:30:10.664612-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-B92.5,92° to 93°,92.0,93.0,57,55,80,
2026-05-08T02:30:10.664612-04:00,2026-05-08,fl,KXHIGHMIA,KXHIGHMIA-26MAY08,KXHIGHMIA-26MAY08-T93,94° or above,94.0,,17,15,119,
2026-05-08T03:00:42.121699-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-T64,63° or below,,63.0,44,39,83,
2026-05-08T03:00:42.121699-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B64.5,64° to 65°,64.0,65.0,52,48,200,
2026-05-08T03:00:42.121699-04:00,2026-05-08,ny,KXHIGHNY,KXHIGHNY-26MAY08,KXHIGHNY-26MAY08-B66.5,66° to 67°,66.0,67.0,8,6,718,
