"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-19",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"96",",,0","80",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-20",,,,,,,,,"0.77",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"82",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-21",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","66",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-22",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"89",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-23",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"85",",,0","72",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-24",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"88",",,0","72",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-25",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"92",",,0","71",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-26",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"94",",,0","75",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-27",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"90",",,0","74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-28",,,,,,,,,"2.18",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-29",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-30",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-07-31",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","71",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-01",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-02",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-03",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-04",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-05",,,,,,,,,"0.57",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"88",",,0","74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-06",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"77",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-07",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-08",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-09",,,,,,,,,"0.68",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","71",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-10",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-11",,,,,,,,,"0.21",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-12",,,,,,,,,"0.19",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-13",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"79",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-14",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","63",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-15",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-16",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"88",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-17",,,,,,,,,"0.40",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"89",",,0","71",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-18",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-19",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","63",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-20",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"85",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-21",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"75",",,0","59",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-22",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-23",,,,,,,,,"0.75",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","64",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-24",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","69",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-25",,,,,,,,,"1.86",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"85",",,0","66",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-26",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"83",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-27",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-28",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-29",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"72",",,0","50",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-30",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-08-31",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","64",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-01",,,,,,,,,"0.10",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"74",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-02",,,,,,,,,"0.43",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"85",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-03",,,,,,,,,"0.05",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","66",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-04",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-05",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-06",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"82",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-07",,,,,,,,,"0.01",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"72",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-08",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"68",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-09",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-10",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"86",",,0","63",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-11",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"87",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-12",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"88",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-13",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","66",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-14",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"81",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-15",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"84",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-16",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"74",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-17",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"74",",,0","59",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-18",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"80",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-19",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"73",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-20",,,,,,,,,"0.41",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"64",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-21",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"66",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-22",,,,,,,,,"0.24",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"66",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-23",,,,,,,,,"0.16",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"69",",,0","58",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-24",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"74",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-25",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"71",",,0","57",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-26",,,,,,,,,"0.02",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"68",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-27",,,,,,,,,"0.35",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"78",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-28",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"76",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-29",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"71",",,0","61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-09-30",,,,,,,,,"0.00","T,,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"63",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-10-01",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"80",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-10-02",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"71",",,0","57",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","1982-10-03",,,,,,,,,"0.00",",,0,2400",,,"0.0",",,0,","0.0",",,0,",,,"74",",,0","53",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
